Победы (Брест-Литовский)
Парково-Сырецкая (Шамрыло Тимофея)
Ломоносова
Маяковского
Багговутовская
Дарницкий
Чавдар
Надднепрянское
Героев Сталинграда
Правды
Конева
Воскресенская
Саперное Поле
Ясиноватский
Потапова
Кондратюка
Чаадаева
Пчилки
Гречко
Саперное Поле
Глубочицкая
Причальная
Болсуновская (Сергея Струтинского)
Сикорского (Танковая)
Костанайская
Богатырская
Малоземельная
Спасская
Прорезная
Милославская
ЖК Бульвар Фонтанов
Драгомирова
Гавела (Ивана Лепсе)
Данченко
Шолуденко
Михайловский
ЖК CRYSTAL RESIDENCE
Бойчука (Киквидзе)
Антоновича (Горького)
Ольжича
Ревуцкого
ЖК Берег Днепра
Практичная
Жмаченко
Скрипника (Николая Островского)
Коновальца (Щорса)
Бажана
Григоренко
ЖК Manhattan city
Драгомирова
Данченко
Бутышев (Андрея Иванова)
Маккейна (Ивана Кудри)
Лейпцигская
Правды
Болсуновская (Сергея Струтинского)
Драгомирова
Старонаводницкая
Протасов Яр
Днепровская
Лобановского (Краснозвездный)
Днепровская
Павловская
Ломоносова
Ахматовой
Вернадского
Балтийский
Липковского (Урицкого)
Резницкая
Каховская
Закревского
Сверстюка (Марины Расковой)
Правды
Героев Сталинграда
Правды
Героев Днепра
Б. Житомирская
Королева
Крушельницкой
Регенераторная
Голосеевская
Старокиевская
Днепровская
Героев Сталинграда
Сикорского (Танковая)
Саксаганского
Драгоманова
Героев Днепра
Большая Васильковская (Красноармейская)
Малевича (Василия Боженко)
Юрковская
Нагорная
Щекавицкая
Жуковского
Павловская
Маккейна (Ивана Кудри)
Бальзака
Приозерная
Институтская
Правды
Коновальца (Щорса)
Заречная
Стражеско
Харьковское
Жилянская
Бориспольская
Воскресенская
Дегтярная
Семьи Праховых (Гайдара)
Богатырская
Мурашко
Щусева
Андрющенко
Деловая (Георгия Димитрова)
Победы (Брест-Литовский)
Маккейна (Ивана Кудри)
Драйзера
Срибнокильская
Туманяна
Отрадный (Чубаря)
Попова
Зелёная
Курчатова
Архипенко (Залки Мате)
Здолбуновская
Градинская
Днепровская
Теремковская
Украинки
Ушинского
Бондарский
Милославская
Героев Сталинграда
Практичная
Герцена
Тургеневская
Магнитогорская
Героев Сталинграда
Полтавская
Победы (Брест-Литовский)
Речная
Ярославская
Демеевская
Саперное Поле
Каховская
Бойчука (Киквидзе)
Крещатик
Красноткацкая
Грушевского
Драгоманова
Каховская
Антоновича (Горького)
Максимовича (Онуфрия Трутенко)
Драгомирова
ЖК POLARIS Home&Plaza
Комфортна та сучасна
Паторжинского
Голосеевский (40-летия Октября)
Харьковское
Иорданская (Гавро Лайоша)
ЖК Ярославов Град
Вильямса
Жмаченко
Радченко
Ясиноватский
ЖК Бульвар Фонтанов
Вышгородская
Вышгородская
Герцена
Предславинская
Вербицкого
Тарасовская
ЖК Olympic Park
Липковского (Урицкого)
Кирилловская (Фрунзе)
Маршака
Берковецкая
Драгоманова
Хмельницкого
Драгоманова
Сверстюка (Марины Расковой)
Лысянская
Антоновича (Горького)
Максимовича (Онуфрия Трутенко)
Днепровская
Васильковская
Панельная
Драгомирова
Выборгская
Гулака
Маланюка (Степана Сагайдака)
Антоновича (Горького)
Болсуновская (Сергея Струтинского)
Каховская
Осокорская
Липковского (Урицкого)
Срибнокильская
Гавела (Ивана Лепсе)
Телиги
Ахматовой
Победы (Брест-Литовский)
Саксаганского
Украинки
Радистов
Лысенко
Максимовича (Онуфрия Трутенко)
Победы (Брест-Литовский)
Днепровская
Коновальца (Щорса)
Днепровская
Златоустовская
Северо-Сырецкая
Дьяченко
Драгомирова
Лобачевского
Толстого
Вербицкого
И. Павла ІІ (Патриса Лумумбы)
Бережанская
Сверстюка (Марины Расковой)
Героев Сталинграда
Победы (Брест-Литовский)
Львовская
Драгоманова
Победы (Брест-Литовский)
Здолбуновская
Победы (Брест-Литовский)
Антоновича (Горького)
Украинки
Наумова
Богомольца
Бойчука (Киквидзе)
Бойчука (Киквидзе)
Голосеевская
Малевича (Василия Боженко)
Семьи Идзиковских (Михаила Мишина)
Владимирская
Балтийский
Феодосийская
Кибальчича
Ревуцкого
Предславинская
Коновальца (Щорса)
Антоновича (Горького)
Машиностроительный
Гаврилишина (Ванды Василевской)
Харьковское
Ломоносова
Сверстюка (Марины Расковой)
Гонгадзе (Машиностроительная)
Воздухофлотский
Маккейна (Ивана Кудри)
Старонаводницкая
Практичная
Оболонский
Причальная
Никольско-Ботаническая
Бойчука (Киквидзе)
Глубочицкая
Драгомирова
Глубочицкая
Большая Васильковская (Красноармейская)
Тимошенко
Энтузиастов
Ипсилантиевский (Аистова)
Туманяна
Драгомирова
Черновола (Косиора)
Болсуновская (Сергея Струтинского)
Подвысоцкого
Оболонский
Драгомирова
Котельникова
Нижнеключевая
Днепровская
Радченко
Ясногорская
Каховская
ЖК Washington Concept House
Дмитриевская
Оболонская набережная
Черновола (Косиора)
Дружбы Народов
Метрологическая
ЖК Forward
Коновальца (Щорса)
Надднепрянское
Никольский (Январский)
Коласа
ЖК Dibrova Park
Вернадского
Калнышевского (Михаила Майорова)
Воздухофлотский
Никольско-Слободская
Победы (Брест-Литовский)
Мартовская
ЖК Krauss Gallery
Пчилки
Героев Сталинграда
Победы (Брест-Литовский)
Ломоносова
Протасов Яр
Нижнеключевая
Кулибина
Пчилки
Симиренко
Регенераторная
Ахматовой
Коновальца (Щорса)
Вифлеемская (Академика Шлихтера)
Гмыри
Голосеевская
Вернадского
Соборности (Воссоединения)
Антоновича (Горького)
Регенераторная
Калнышевского (Михаила Майорова)
Стеценко
Кольцова
Палладина
Тютюнника (Анри Барбюса)
Львовская
Марьяненко
Вышгородская
Днепровская
Андреевский
Урловская
Гавела (Ивана Лепсе)
Балтийский
Багговутовская
ЖК CRYSTAL RESIDENCE
Балтийский
Воробьева (Курская)
Гончара
Лейпцигская
Тираспольская
ЖК Diadans
Краковская
Сабурова
Глубочицкая
Героев Сталинграда
ЖК Chalet
Ивана Мазепы (Январского восстания)
Радченко
Алмазова (Кутузова)
Городецкого
Маланюка (Степана Сагайдака)
Каховская
ЖК Svitlo Park
Вишняковская
Миропольская
Феодосийская
Малевича (Василия Боженко)
Тютюнника (Анри Барбюса)
Коновальца (Щорса)
Днепровская
Маланюка (Степана Сагайдака)
Жилянская
Оболонский
Павловская
Крутой
Берковецкая
Оболонская набережная
Заречная
Юношеская
Правды
Драгомирова
Драгомирова
Крайняя
Харьковское
Правды
Победы (Брест-Литовский)
Братиславская
Краснопольская
Гавела (Ивана Лепсе)
Тютюнника (Анри Барбюса)
Северо-Сырецкая
Гарматная
Гавела (Ивана Лепсе)
Героев Сталинграда
Бойчука (Киквидзе)
Кривоноса
ЖК Ярославов Град
Бориспольская
Ревуцкого
Маккейна (Ивана Кудри)
Радченко
Чаадаева
ЖК Manhattan city
Липковского (Урицкого)
Клавдиевская
Заболотного
Ломоносова
ЖК Владимирский
Днепровская
Полесская
Искровская
Рижская
Правды
Антоновича (Горького)
Жилой район Rybalsky
Салютная
Омельяновича-Павленко (Суворова)
Стуса
Украинки
Вишняковская
Тютюнника (Анри Барбюса)
Виноградный
Победы (Брест-Литовский)
Днепровская
Победы (Брест-Литовский)
Туполева
Старонаводницкая
Балтийский
Бойчука (Киквидзе)
Бастионная
Ревуцкого
Болсуновская (Сергея Струтинского)
Воздухофлотский
Златоустовская
Русовой
Саксаганского
Теремковская
Кибальчича
Радченко
Голосеевский (40-летия Октября)
Лысогорский
Гоголевская
Тютюнника (Анри Барбюса)
Соломенская
Героев Сталинграда
Глубочицкая
Жилянская
Доброхотова
Жилянская
Отрадный (Чубаря)
Предславинская
Ипсилантиевский (Аистова)
Глубочицкая
Голосеевский (40-летия Октября)
Оболонский
Багговутовская
Правды
Причальная
Бойчука (Киквидзе)
Радистов
Лукьяновская
Правды
Шевелёва (Николая Руднева)
Героев Сталинграда
Ефремова (Уборевича Командарма)
Балтийский
Бойчука (Киквидзе)
Ивана Мазепы (Январского восстания)
Гришко
Семьи Сосниных
Харьковское
Будищанская
МФК Intergal City
Мечникова
Днепровская
Маяковского
Гончара
И. Павла ІІ (Патриса Лумумбы)
ЖК Rusaniv Residence
Героев Сталинграда
Драгомирова
Драгомирова
Героев Сталинграда
ЖК Olympic Park
Драгомирова
Бессарабская
Ломоносова
Тираспольская
Франко
Шелковичная
ЖК Берег Днепра
Голосеевский (40-летия Октября)
Ломоносова
Героев Сталинграда
Регенераторная
Салютная
Саперное Поле
